ID,iso2c,iso3c,country,year,gdp_percap,life_expect,population,birth_rate,neonat_mortal_rate,region,income,co2_percap
4539,SE,SWE,Sweden,2003,31470.60745,80.09512195,8958229,11.1,2.1,Europe & Central Asia,High income,6.115194532
4540,SE,SWE,Sweden,2006,37423.15695,80.74878049,9080505,11.7,1.8,Europe & Central Asia,High income,5.459003216
4541,SE,SWE,Sweden,2007,40572.75706,80.9,9148092,11.7,1.8,Europe & Central Asia,High income,5.253521937
4542,SE,SWE,Sweden,2008,41853.69618,81.1,9219637,11.9,1.7,Europe & Central Asia,High income,5.328098275
4543,SE,SWE,Sweden,2009,39645.656,81.35121951,9298515,12,1.6,Europe & Central Asia,High income,4.63141136
4544,SE,SWE,Sweden,2010,41627.97373,81.45121951,9378126,12.3,1.6,Europe & Central Asia,High income,5.547348052
4545,SE,SWE,Sweden,2011,43755.06044,81.80243902,9449213,11.8,1.6,Europe & Central Asia,High income,5.474957121
4546,SE,SWE,Sweden,2012,44724.97434,81.70487805,9519374,11.9,1.6,Europe & Central Asia,High income,4.942300828
4547,SE,SWE,Sweden,2013,45673.17063,81.95609756,9600379,11.8,1.6,Europe & Central Asia,High income,4.671420785
4548,SE,SWE,Sweden,1998,25483.40969,79.33902439,8850974,10.1,2.4,Europe & Central Asia,High income,5.985459792
4549,SE,SWE,Sweden,1999,27148.37688,79.44146341,8857874,10,2.3,Europe & Central Asia,High income,5.769666514
4550,SE,SWE,Sweden,1990,20107.97723,77.53682927,8558835,14.5,3.5,Europe & Central Asia,High income,6.069368319
4551,SE,SWE,Sweden,2002,30587.76252,79.84634146,8924958,10.7,2.2,Europe & Central Asia,High income,6.434228598
4552,SE,SWE,Sweden,2001,29658.64834,79.79512195,8895960,10.3,2.3,Europe & Central Asia,High income,5.747026066
4553,SE,SWE,Sweden,2004,33540.01951,80.49756098,8993531,11.2,2,Europe & Central Asia,High income,6.062241404
4554,SE,SWE,Sweden,2005,33967.18753,80.54634146,9029572,11.2,1.9,Europe & Central Asia,High income,5.710313512
4555,SE,SWE,Sweden,1992,20502.32228,77.99878049,8668067,14.2,3.2,Europe & Central Asia,High income,5.886699422
4556,SE,SWE,Sweden,1993,20437.49601,78.0604878,8718561,13.5,3,Europe & Central Asia,High income,5.936305085
4557,SE,SWE,Sweden,1994,21571.75648,78.6502439,8780745,12.8,2.9,Europe & Central Asia,High income,6.251746293
4558,SE,SWE,Sweden,1995,22788.00969,78.7404878,8826939,11.7,2.7,Europe & Central Asia,High income,6.248524772
4559,SE,SWE,Sweden,1996,23600.16552,78.95902439,8840998,10.8,2.6,Europe & Central Asia,High income,6.324031405
4560,SE,SWE,Sweden,1997,24452.64428,79.19756098,8846062,10.2,2.4,Europe & Central Asia,High income,5.89509852
4563,SE,SWE,Sweden,2000,29275.83802,79.64390244,8872109,10.2,2.3,Europe & Central Asia,High income,5.562430083
4564,SG,SGP,Singapore,2001,40408.01362,78.25121951,4138012,11.8,1.5,East Asia & Pacific,High income,11.97221516
4565,SG,SGP,Singapore,2002,42367.87559,78.55121951,4175950,11.4,1.4,East Asia & Pacific,High income,11.3102312
4566,SG,SGP,Singapore,1991,23780.8385,75.64634146,3135083,17.1,3.5,East Asia & Pacific,High income,14.4395268
4567,SG,SGP,Singapore,1992,25275.97076,75.94634146,3230698,16.8,3.1,East Asia & Pacific,High income,14.98945491
4568,SG,SGP,Singapore,1993,28141.90504,76.04634146,3313471,16.8,2.7,East Asia & Pacific,High income,15.44834797
4569,SG,SGP,Singapore,1995,32747.4461,76.29512195,3524506,15.6,2.3,East Asia & Pacific,High income,11.96597963
4570,SG,SGP,Singapore,1996,34428.69496,76.59512195,3670704,15.2,2.1,East Asia & Pacific,High income,13.53932406
4571,SG,SGP,Singapore,1997,36669.2718,76.89756098,3796038,14.5,2,East Asia & Pacific,High income,15.39235856
4572,SG,SGP,Singapore,1994,30896.41462,76.19756098,3419048,16.2,2.4,East Asia & Pacific,High income,18.0408719
4573,SG,SGP,Singapore,1999,37435.51913,77.55121951,3958723,12.8,1.8,East Asia & Pacific,High income,12.64782052
4574,SG,SGP,Singapore,2000,40978.06796,77.95121951,4027887,13.7,1.6,East Asia & Pacific,High income,12.16662434
4575,SG,SGP,Singapore,2009,61646.83703,81.24146341,4987573,9.9,1.2,East Asia & Pacific,High income,11.21442253
4576,SG,SGP,Singapore,1998,35031.84418,77.3,3927213,13.1,1.9,East Asia & Pacific,High income,12.37953887
4577,SG,SGP,Singapore,1990,22194.88737,75.29512195,3047132,18.2,4,East Asia & Pacific,High income,14.60237955
4578,SG,SGP,Singapore,2014,84597.02056,82.49512195,5469724,9.8,1.1,East Asia & Pacific,High income,10.30633191
4581,SG,SGP,Singapore,2006,59999.29849,80.14146341,4401365,10.3,1.2,East Asia & Pacific,High income,6.997632098
4582,SG,SGP,Singapore,2007,64466.04096,80.44146341,4588599,10.3,1.2,East Asia & Pacific,High income,4.342606098
4583,SG,SGP,Singapore,2004,50911.46129,79.4902439,4166664,10.3,1.3,East Asia & Pacific,High income,6.833825574
4584,SG,SGP,Singapore,2005,55172.92365,79.9902439,4265762,10.2,1.3,East Asia & Pacific,High income,7.116921432
4585,SG,SGP,Singapore,2010,70646.82026,81.54146341,5076732,9.3,1.1,East Asia & Pacific,High income,10.96040878
4586,SG,SGP,Singapore,2003,45799.71784,79.03902439,4114826,10.5,1.3,East Asia & Pacific,High income,7.566013727
4587,SG,SGP,Singapore,2008,63438.30932,80.7902439,4839396,10.2,1.2,East Asia & Pacific,High income,7.466761968
4588,SG,SGP,Singapore,2013,81287.83955,82.24634146,5399162,9.3,1.1,East Asia & Pacific,High income,10.31198193
4589,SG,SGP,Singapore,2012,77429.42954,81.99512195,5312437,10.1,1.1,East Asia & Pacific,High income,6.846758465
4590,SG,SGP,Singapore,2011,75013.18666,81.74390244,5183688,9.5,1.1,East Asia & Pacific,High income,8.72379742
4594,SI,SVN,Slovenia,2007,27600.86909,78.56097561,2018122,9.8,2.2,Europe & Central Asia,High income,8.049468764
4595,SI,SVN,Slovenia,2004,22785.02008,77.20731707,1997012,9,2.6,Europe & Central Asia,High income,7.884828934
4597,SI,SVN,Slovenia,2006,25766.53895,78.08658537,2006868,9.4,2.3,Europe & Central Asia,High income,8.094608116
4598,SI,SVN,Slovenia,1995,13555.14117,73.95853659,1989872,9.5,4.1,Europe & Central Asia,High income,7.238644496
4599,SI,SVN,Slovenia,2008,29624.19018,78.76585366,2021316,10.8,2,Europe & Central Asia,High income,8.58644121
4600,SI,SVN,Slovenia,1997,15263.89667,74.70731707,1985956,9.1,3.7,Europe & Central Asia,High income,7.985964946
4603,SI,SVN,Slovenia,1996,14268.84991,74.45853659,1988628,9.4,3.8,Europe & Central Asia,High income,7.519770415
4604,SI,SVN,Slovenia,2000,18047.49626,75.41219512,1988925,9.1,3.3,Europe & Central Asia,High income,7.23840366
4605,SI,SVN,Slovenia,1998,16027.61959,74.80731707,1981629,9,3.5,Europe & Central Asia,High income,7.666612166
4606,SI,SVN,Slovenia,2002,20305.02222,76.00731707,1994530,8.8,3,Europe & Central Asia,High income,7.731011817
4608,SI,SVN,Slovenia,2012,28900.87803,80.12439024,2057159,10.7,1.6,Europe & Central Asia,High income,7.185481044
4609,SI,SVN,Slovenia,2009,27471.04799,78.97073171,2039669,10.7,1.9,Europe & Central Asia,High income,7.491602314
4610,SI,SVN,Slovenia,2010,27766.42038,79.42195122,2048583,10.9,1.8,Europe & Central Asia,High income,7.485854369
4611,SI,SVN,Slovenia,2011,28804.70152,79.97073171,2052843,10.7,1.7,Europe & Central Asia,High income,7.350637628
4612,SI,SVN,Slovenia,1999,17067.16291,75.0097561,1983045,8.8,3.4,Europe & Central Asia,High income,7.683327912
4613,SI,SVN,Slovenia,2013,29796.81199,80.32195122,2059953,10.2,1.5,Europe & Central Asia,High income,6.869551393
4614,SI,SVN,Slovenia,2014,30854.09941,81.07804878,2061980,10.3,1.5,Europe & Central Asia,High income,6.213686845
4615,SI,SVN,Slovenia,2001,18971.06889,75.75853659,1992060,8.8,3.1,Europe & Central Asia,High income,7.611741112
4616,SI,SVN,Slovenia,2003,21132.17816,76.85853659,1995733,8.7,2.8,Europe & Central Asia,High income,7.772287175
4617,SI,SVN,Slovenia,2005,23945.25534,77.61219512,2000474,9.1,2.5,Europe & Central Asia,High income,7.931674693
4618,SK,SVK,Slovak Republic,1992,7135.439137,71.79512195,5305016,14.1,8.1,Europe & Central Asia,High income,8.328661591
4620,SK,SVK,Slovak Republic,2009,23055.07598,74.9097561,5386406,11.4,3.6,Europe & Central Asia,High income,6.319073237
4621,SK,SVK,Slovak Republic,1994,8026.589391,72.3,5346331,12.4,7.5,Europe & Central Asia,High income,7.560575842
4622,SK,SVK,Slovak Republic,2010,24986.61281,75.11219512,5391428,11.2,3.6,Europe & Central Asia,High income,6.721959562
4623,SK,SVK,Slovak Republic,1993,7429.333019,72.44878049,5325305,13.8,7.8,Europe & Central Asia,High income,8.05247737
4624,SK,SVK,Slovak Republic,2012,26647.42196,76.1097561,5407579,10.3,3.5,Europe & Central Asia,High income,6.059022901
4625,SK,SVK,Slovak Republic,2013,27897.59857,76.41219512,5413393,10.1,3.4,Europe & Central Asia,High income,6.11280356
4626,SK,SVK,Slovak Republic,2014,28927.66876,76.81219512,5418649,10.2,3.2,Europe & Central Asia,High income,5.661581328
4627,SK,SVK,Slovak Republic,2011,25835.00476,75.95853659,5398384,11.3,3.6,Europe & Central Asia,High income,6.395396289
4629,SK,SVK,Slovak Republic,2001,12381.65762,73.40243902,5378867,9.5,4.8,Europe & Central Asia,High income,7.317137791
4632,SK,SVK,Slovak Republic,2006,18867.0916,74.20487805,5373054,10,3.7,Europe & Central Asia,High income,7.277962961
4633,SK,SVK,Slovak Republic,2007,21161.48623,74.20731707,5374622,10.1,3.6,Europe & Central Asia,High income,6.843273815
4634,SK,SVK,Slovak Republic,2008,23691.64388,74.70487805,5379233,10.7,3.6,Europe & Central Asia,High income,7.010558568
4635,SK,SVK,Slovak Republic,1998,10604.53569,72.55121951,5390516,10.7,5.7,Europe & Central Asia,High income,7.509487589
4636,SK,SVK,Slovak Republic,1995,8647.465256,72.25365854,5361999,11.5,7,Europe & Central Asia,High income,7.854439175
4637,SK,SVK,Slovak Republic,1996,9358.727962,72.65365854,5373361,11.2,6.6,Europe & Central Asia,High income,7.688376418
4638,SK,SVK,Slovak Republic,1997,10063.73558,72.70487805,5383291,11,6.1,Europe & Central Asia,High income,7.625149374
4639,SK,SVK,Slovak Republic,2002,13294.49459,73.60487805,5376912,9.5,4.5,Europe & Central Asia,High income,7.300020532
4640,SK,SVK,Slovak Republic,1999,10700.7066,72.90243902,5396020,10.4,5.3,Europe & Central Asia,High income,7.272131497
4641,SK,SVK,Slovak Republic,2000,11354.83338,73.05121951,5388720,10.2,5.1,Europe & Central Asia,High income,6.659329488
4642,SK,SVK,Slovak Republic,2004,15193.61838,73.95853659,5372280,10,4,Europe & Central Asia,High income,7.212801455
4643,SK,SVK,Slovak Republic,2003,14138.77945,73.60487805,5373374,9.6,4.3,Europe & Central Asia,High income,7.349868072
4644,SK,SVK,Slovak Republic,2005,16616.13454,73.90487805,5372807,10.1,3.8,Europe & Central Asia,High income,7.325390806
4645,SL,SLE,Sierra Leone,1990,808.2880675,37.348,4312246,46.826,53.6,Sub-Saharan Africa,Low income,0.113099067
4646,SL,SLE,Sierra Leone,2003,862.726771,41.669,5199549,44.451,48.4,Sub-Saharan Africa,Low income,0.125535119
4647,SL,SLE,Sierra Leone,1995,697.223837,35.729,4274819,46.476,52.8,Sub-Saharan Africa,Low income,0.093501737
4649,SL,SLE,Sierra Leone,1996,721.1328928,35.98,4282350,46.34,52.4,Sub-Saharan Africa,Low income,0.110463414
4650,SL,SLE,Sierra Leone,1997,686.66335,36.432,4305455,46.178,52,Sub-Saharan Africa,Low income,0.103056936
4651,SL,SLE,Sierra Leone,1994,740.8411801,35.705,4283621,46.586,53,Sub-Saharan Africa,Low income,0.119847204
4652,SL,SLE,Sierra Leone,1999,682.1504776,37.822,4437803,45.768,51,Sub-Saharan Africa,Low income,0.082630978
4653,SL,SLE,Sierra Leone,2000,723.4657472,38.702,4564297,45.508,50.4,Sub-Saharan Africa,Low income,0.093195513
4654,SL,SLE,Sierra Leone,2001,661.7667261,39.66,4739147,45.205,49.8,Sub-Saharan Africa,Low income,0.11993403
4655,SL,SLE,Sierra Leone,1998,698.6850768,37.055,4353646,45.989,51.6,Sub-Saharan Africa,Low income,0.095177927
4656,SL,SLE,Sierra Leone,2009,1144.520751,47.348,6310260,40.452,41.8,Sub-Saharan Africa,Low income,0.103438844
4657,SL,SLE,Sierra Leone,2010,1192.596559,48.224,6458720,39.563,40.4,Sub-Saharan Africa,Low income,0.112416392
4658,SL,SLE,Sierra Leone,1991,849.9095075,36.746,4337239,46.779,53.4,Sub-Saharan Africa,Low income,0.125974843
4659,SL,SLE,Sierra Leone,2002,811.1083175,40.66,4957216,44.855,49.1,Sub-Saharan Africa,Low income,0.122795133
4660,SL,SLE,Sierra Leone,1993,735.7437101,35.888,4307299,46.67,53.2,Sub-Saharan Africa,Low income,0.103864162
4662,SL,SLE,Sierra Leone,2006,982.3090272,44.566,5848692,42.824,45.8,Sub-Saharan Africa,Low income,0.125395559
4663,SL,SLE,Sierra Leone,2007,1059.512973,45.5,6015417,42.106,44.6,Sub-Saharan Africa,Low income,0.106680052
4664,SL,SLE,Sierra Leone,2004,901.6920778,42.66,5439695,43.989,47.6,Sub-Saharan Africa,Low income,0.117970769
4665,SL,SLE,Sierra Leone,2005,933.4998171,43.624,5658379,43.452,46.8,Sub-Saharan Africa,Low income,0.096561754
4666,SL,SLE,Sierra Leone,2013,1712.832695,50.401,6922079,37.014,36.2,Sub-Saharan Africa,Low income,0.172170095
4667,SL,SLE,Sierra Leone,2011,1246.252789,49.034,6611692,38.675,39,Sub-Saharan Africa,Low income,0.135882766
4668,SL,SLE,Sierra Leone,2008,1110.935143,46.432,6165372,41.309,43.3,Sub-Saharan Africa,Low income,0.107654007
4669,SL,SLE,Sierra Leone,2014,1782.498407,50.951,7079162,36.277,35,Sub-Saharan Africa,Low income,0.184925702
4670,SL,SLE,Sierra Leone,2012,1428.535497,49.762,6766103,37.818,37.5,Sub-Saharan Africa,Low income,0.152292538
4671,SL,SLE,Sierra Leone,1992,704.9676286,36.246,4331332,46.731,53.3,Sub-Saharan Africa,Low income,0.103287857
4699,SN,SEN,Senegal,1991,1225.614816,57.43,7789653,42.629,39.9,Sub-Saharan Africa,Lower middle income,0.439683
4700,SN,SEN,Senegal,2014,2337.112642,66.376,14546111,36.772,22.1,Sub-Saharan Africa,Lower middle income,0.608809117
4701,SN,SEN,Senegal,1990,1192.399169,57.202,7555617,43.096,40.1,Sub-Saharan Africa,Lower middle income,0.421270162
4703,SN,SEN,Senegal,2008,2081.007673,62.755,12203957,38.475,28.4,Sub-Saharan Africa,Lower middle income,0.417361598
4704,SN,SEN,Senegal,1992,1231.186219,57.529,8029725,42.192,39.8,Sub-Saharan Africa,Lower middle income,0.433387569
4705,SN,SEN,Senegal,2010,2139.815826,64.177,12916229,38.243,26,Sub-Saharan Africa,Lower middle income,0.599610304
4706,SN,SEN,Senegal,2006,1929.54176,61.263,11556763,38.56,31.2,Sub-Saharan Africa,Lower middle income,0.409321364
4707,SN,SEN,Senegal,2012,2227.468055,65.393,13703513,37.683,23.9,Sub-Saharan Africa,Lower middle income,0.577471339
4708,SN,SEN,Senegal,2009,2088.251747,63.485,12550917,38.39,27.2,Sub-Saharan Africa,Lower middle income,0.365212359
4709,SN,SEN,Senegal,1998,1394.486394,57.383,9418393,39.87,40.1,Sub-Saharan Africa,Lower middle income,0.364037156
4710,SN,SEN,Senegal,2011,2158.181182,64.814,13300910,38.009,24.9,Sub-Saharan Africa,Lower middle income,0.629136954
4711,SN,SEN,Senegal,2000,1514.344488,57.796,9884052,39.282,39.1,Sub-Saharan Africa,Lower middle income,0.398455815
4712,SN,SEN,Senegal,2013,2272.532894,65.914,14120320,37.269,23,Sub-Saharan Africa,Lower middle income,0.596523237
4713,SN,SEN,Senegal,2004,1767.774854,59.859,10955944,38.66,34.1,Sub-Saharan Africa,Lower middle income,0.477622832
4714,SN,SEN,Senegal,1999,1470.168953,57.533,9645957,39.557,39.8,Sub-Saharan Africa,Lower middle income,0.383580706
4715,SN,SEN,Senegal,1995,1287.462696,57.405,8746606,40.963,40,Sub-Saharan Africa,Lower middle income,0.399543663
4716,SN,SEN,Senegal,2007,2023.257931,62.008,11873557,38.526,29.8,Sub-Saharan Africa,Lower middle income,0.436387428
4717,SN,SEN,Senegal,1993,1239.452107,57.535,8272170,41.77,39.9,Sub-Saharan Africa,Lower middle income,0.434427726
4718,SN,SEN,Senegal,1994,1229.925732,57.48,8512173,41.361,39.9,Sub-Saharan Africa,Lower middle income,0.458365684
4719,SN,SEN,Senegal,2005,1876.662445,60.541,11251266,38.599,32.7,Sub-Saharan Africa,Lower middle income,0.516581423
4720,SN,SEN,Senegal,1996,1303.445871,57.344,8974077,40.578,40.1,Sub-Saharan Africa,Lower middle income,0.416793839
4721,SN,SEN,Senegal,1997,1334.101461,57.328,9196528,40.212,40.2,Sub-Saharan Africa,Lower middle income,0.354876319
4722,SN,SEN,Senegal,2003,1668.458121,59.23,10670990,38.751,35.6,Sub-Saharan Africa,Lower middle income,0.46632215
4723,SN,SEN,Senegal,2001,1579.777776,58.18,10134497,39.056,38.1,Sub-Saharan Africa,Lower middle income,0.427325303
4724,SN,SEN,Senegal,2002,1573.789968,58.665,10396861,38.881,36.9,Sub-Saharan Africa,Lower middle income,0.433824209
4753,SR,SUR,Suriname,1998,7674.193921,67.781,461560,24.103,18.4,Latin America & Caribbean,Upper middle income,4.568257648
4754,SR,SUR,Suriname,1991,7103.382275,67.478,415216,27.24,21.8,Latin America & Caribbean,Upper middle income,4.945666834
4755,SR,SUR,Suriname,2008,12869.89825,69.749,515148,20.164,13.6,Latin America & Caribbean,Upper middle income,3.772721626
4756,SR,SUR,Suriname,2009,13218.0631,70.057,520619,19.877,13.2,Latin America & Caribbean,Upper middle income,3.845772052
4757,SR,SUR,Suriname,1999,7633.742375,67.798,467003,23.648,17.9,Latin America & Caribbean,Upper middle income,4.554274812
4758,SR,SUR,Suriname,2000,7713.114214,67.838,472390,23.209,17.4,Latin America & Caribbean,Upper middle income,4.64982959
4759,SR,SUR,Suriname,2001,8155.709071,67.918,477740,22.786,16.9,Latin America & Caribbean,Upper middle income,4.958517185
4760,SR,SUR,Suriname,2002,8542.14662,68.051,483044,22.371,16.4,Latin America & Caribbean,Upper middle income,3.241545284
4761,SR,SUR,Suriname,2003,9136.100343,68.239,488332,21.964,15.9,Latin America & Caribbean,Upper middle income,3.161388154
4762,SR,SUR,Suriname,2004,10146.13355,68.48,493630,21.565,15.4,Latin America & Caribbean,Upper middle income,3.164601017
4764,SR,SUR,Suriname,1996,7128.369981,67.751,450036,25.054,19.4,Latin America & Caribbean,Upper middle income,4.63634687
4765,SR,SUR,Suriname,1997,7566.78563,67.768,455954,24.574,19,Latin America & Caribbean,Upper middle income,4.624424832
4766,SR,SUR,Suriname,1994,6897.028793,67.677,437037,26.001,20.4,Latin America & Caribbean,Upper middle income,4.681951414
4767,SR,SUR,Suriname,1995,7010.810181,67.722,443724,25.534,19.9,Latin America & Caribbean,Upper middle income,4.6527143
4768,SR,SUR,Suriname,2012,15410.99649,70.79,537077,19.134,12.1,Latin America & Caribbean,Upper middle income,4.205862474
4769,SR,SUR,Suriname,2013,15956.949,70.976,542540,18.906,11.7,Latin America & Caribbean,Upper middle income,3.534930143
4770,SR,SUR,Suriname,2010,13924.39072,70.335,526103,19.613,12.8,Latin America & Caribbean,Upper middle income,4.565427302
4771,SR,SUR,Suriname,2011,14887.93681,70.578,531589,19.368,12.4,Latin America & Caribbean,Upper middle income,3.704326087
4772,SR,SUR,Suriname,1990,6815.595198,67.393,407472,27.582,22.2,Latin America & Caribbean,Upper middle income,4.346706031
4773,SR,SUR,Suriname,2006,11473.25284,69.089,504307,20.816,14.5,Latin America & Caribbean,Upper middle income,3.461169486
4774,SR,SUR,Suriname,2014,16124.69112,71.138,547928,18.678,11.3,Latin America & Caribbean,Upper middle income,3.634019433
4776,SR,SUR,Suriname,1993,6647.354389,67.62,430039,26.446,20.9,Latin America & Caribbean,Upper middle income,4.749613407
4777,SR,SUR,Suriname,1992,7121.236907,67.554,422763,26.861,21.3,Latin America & Caribbean,Upper middle income,4.892074283
4778,SR,SUR,Suriname,2007,12249.53953,69.422,509705,20.476,14.1,Latin America & Caribbean,Upper middle income,3.460485967
4779,SR,SUR,Suriname,2005,10834.59221,68.768,498946,21.18,14.9,Latin America & Caribbean,Upper middle income,3.197029338
4787,SS,SSD,South Sudan,2012,1846.74181,54.756,10818258,37.5,41.5,Sub-Saharan Africa,Not classified,0.123043932
4788,SS,SSD,South Sudan,2013,2054.725606,55.294,11177490,37.095,40.5,Sub-Saharan Africa,Not classified,0.12958768
4793,SS,SSD,South Sudan,2014,2095.883532,55.817,11530971,36.7,39.6,Sub-Saharan Africa,Not classified,0.129749351
4807,ST,STP,Sao Tome and Principe,2004,1837.457262,64.322,151969,38.99,20.1,Sub-Saharan Africa,Lower middle income,0.482598425
4808,ST,STP,Sao Tome and Principe,2005,1983.3395,64.641,155630,38.647,19.5,Sub-Saharan Africa,Lower middle income,0.494808199
4809,ST,STP,Sao Tome and Principe,2003,1764.036147,64.021,148372,39.297,20.8,Sub-Saharan Africa,Lower middle income,0.444868304
4818,ST,STP,Sao Tome and Principe,2002,1661.881428,63.754,144889,39.56,21.3,Sub-Saharan Africa,Lower middle income,0.404944475
4821,ST,STP,Sao Tome and Principe,2001,1635.635549,63.526,141622,39.777,21.8,Sub-Saharan Africa,Lower middle income,0.362500177
4823,ST,STP,Sao Tome and Principe,2009,2452.539599,65.709,170813,37.085,17.9,Sub-Saharan Africa,Lower middle income,0.536698026
4824,ST,STP,Sao Tome and Principe,2010,2588.079743,65.875,174776,36.671,17.6,Sub-Saharan Africa,Lower middle income,0.566490823
4825,ST,STP,Sao Tome and Principe,2006,2178.848988,64.956,159328,38.277,19,Sub-Saharan Africa,Lower middle income,0.529354539
4826,ST,STP,Sao Tome and Principe,2008,2431.922089,65.5,166913,37.49,18.2,Sub-Saharan Africa,Lower middle income,0.505299168
4827,ST,STP,Sao Tome and Principe,2013,2882.867239,66.241,187045,35.314,16.5,Sub-Saharan Africa,Lower middle income,0.607752145
4828,ST,STP,Sao Tome and Principe,2014,3056.678875,66.361,191266,34.823,16,Sub-Saharan Africa,Lower middle income,0.59433982
4829,ST,STP,Sao Tome and Principe,2007,2256.185213,65.248,163101,37.889,18.6,Sub-Saharan Africa,Lower middle income,0.517109031
4830,ST,STP,Sao Tome and Principe,2012,2768.233515,66.125,182889,35.789,16.9,Sub-Saharan Africa,Lower middle income,0.621562806
4832,ST,STP,Sao Tome and Principe,2011,2695.629542,66.008,178800,36.241,17.3,Sub-Saharan Africa,Lower middle income,0.574250559
4834,SV,SLV,El Salvador,1996,4276.347883,67.64,5671925,28.31,17.6,Latin America & Caribbean,Lower middle income,0.805561075
4835,SV,SLV,El Salvador,2009,7001.795076,71.599,6137276,19.885,10,Latin America & Caribbean,Lower middle income,1.049801084
4836,SV,SLV,El Salvador,1994,3888.769687,66.818,5544945,29.53,19.4,Latin America & Caribbean,Lower middle income,0.828637795
4837,SV,SLV,El Salvador,2010,7152.204925,71.902,6164626,19.62,9.6,Latin America & Caribbean,Lower middle income,1.047522915
4838,SV,SLV,El Salvador,1997,4490.037578,67.958,5727755,27.552,16.8,Latin America & Caribbean,Lower middle income,0.955842385
4839,SV,SLV,El Salvador,1993,3637.031836,66.267,5474000,30.009,20.4,Latin America & Caribbean,Lower middle income,0.693340336
4840,SV,SLV,El Salvador,1999,4863.149265,68.541,5825187,25.823,15.2,Latin America & Caribbean,Lower middle income,0.978254947
4841,SV,SLV,El Salvador,2000,5044.131388,68.834,5867626,24.909,14.5,Latin America & Caribbean,Lower middle income,0.978678941
4842,SV,SLV,El Salvador,2001,5213.187335,69.135,5905962,24.017,13.8,Latin America & Caribbean,Lower middle income,1.007096558
4843,SV,SLV,El Salvador,1998,4667.3933,68.253,5778706,26.716,16,Latin America & Caribbean,Lower middle income,1.005795242
4844,SV,SLV,El Salvador,2003,5590.155232,69.743,5971535,22.444,12.7,Latin America & Caribbean,Lower middle income,1.097360896
4845,SV,SLV,El Salvador,2008,7205.450294,71.291,6110301,20.175,10.3,Latin America & Caribbean,Lower middle income,1.071239371
4846,SV,SLV,El Salvador,2004,5821.655148,70.048,6000775,21.809,12.1,Latin America & Caribbean,Lower middle income,1.060848307
4847,SV,SLV,El Salvador,2002,5385.804591,69.44,5940303,23.186,13.2,Latin America & Caribbean,Lower middle income,1.016707229
4848,SV,SLV,El Salvador,2006,6603.873614,70.668,6056478,20.855,11.2,Latin America & Caribbean,Lower middle income,1.13040764
4849,SV,SLV,El Salvador,2013,7901.964358,72.753,6250777,18.997,8.5,Latin America & Caribbean,Lower middle income,0.996713369
4850,SV,SLV,El Salvador,1995,4174.002829,67.27,5611115,28.971,18.5,Latin America & Caribbean,Lower middle income,0.895981815
4851,SV,SLV,El Salvador,2011,7428.030149,72.195,6192560,19.382,9.2,Latin America & Caribbean,Lower middle income,1.073590082
4852,SV,SLV,El Salvador,2012,7671.620404,72.479,6221246,19.175,8.8,Latin America & Caribbean,Lower middle income,1.070997514
4853,SV,SLV,El Salvador,1990,2927.750834,63.99,5254984,31.212,23,Latin America & Caribbean,Lower middle income,0.478002407
4854,SV,SLV,El Salvador,2014,8118.939803,73.015,6281189,18.839,8.1,Latin America & Caribbean,Lower middle income,1.000644623
4857,SV,SLV,El Salvador,2005,6193.970132,70.357,6028961,21.283,11.6,Latin America & Caribbean,Lower middle income,1.070486275
4858,SV,SLV,El Salvador,1991,3091.233596,64.85,5326657,30.83,22.2,Latin America & Caribbean,Lower middle income,0.595487001
4859,SV,SLV,El Salvador,2007,7008.704991,70.98,6083475,20.495,10.8,Latin America & Caribbean,Lower middle income,1.14709126
4860,SV,SLV,El Salvador,1992,3353.810333,65.609,5400331,30.437,21.4,Latin America & Caribbean,Lower middle income,0.614524369
4942,TD,TCD,Chad,1990,717.7127561,46.952,5956859,50.995,51.7,Sub-Saharan Africa,Low income,0.024008122
4943,TD,TCD,Chad,1991,779.6105169,47.053,6150081,51.13,50.7,Sub-Saharan Africa,Low income,0.010732542
4944,TD,TCD,Chad,1993,697.1931892,47.243,6555603,51.326,49.3,Sub-Saharan Africa,Low income,0.013984221
4945,TD,TCD,Chad,1994,759.1340894,47.339,6772133,51.373,48.7,Sub-Saharan Africa,Low income,0.015161545
4946,TD,TCD,Chad,1996,763.6752348,47.505,7241134,51.35,47.7,Sub-Saharan Africa,Low income,0.017218021
4947,TD,TCD,Chad,1997,793.0462792,47.556,7493251,51.285,47,Sub-Saharan Africa,Low income,0.019085574
4948,TD,TCD,Chad,1998,827.9872326,47.582,7759258,51.188,46.2,Sub-Saharan Africa,Low income,0.019376466
4949,TD,TCD,Chad,1995,758.932736,47.431,7000722,51.381,48.3,Sub-Saharan Africa,Low income,0.015714093
4950,TD,TCD,Chad,2000,787.2251187,47.593,8342559,50.883,44.4,Sub-Saharan Africa,Low income,0.021098562
4951,TD,TCD,Chad,2001,865.7763824,47.603,8663012,50.665,43.5,Sub-Saharan Africa,Low income,0.019894813
4952,TD,TCD,Chad,2002,917.8284265,47.638,9001689,50.399,42.7,Sub-Saharan Africa,Low income,0.018738928
4953,TD,TCD,Chad,1999,805.5789162,47.59,8041846,51.056,45.3,Sub-Saharan Africa,Low income,0.020063553
